Item ID,Item Name,Quantity,Total Bcy,Sub Total Bcy,Purchase Order ID,Product ID,Currency Code,Account ID,Tax ID,language,translated_item_name
3263831000003893025,مربع حديد مقاس 40*40 مم سماكة 1.2 مم طول 6م,600.0,16800.0,16800.0,3263831000003893023,3.2638310000038994e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Iron box size 40*40 mm thick 1.2 mm length 6 m
3263831000003893033,صاج حديد مجلفن مقاس 2440*1000 مم سماكة 1 مم,180.0,14040.0,14040.0,3263831000003893023,3.263831000003891e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Saj Hadid Galvan size 2440*1000 mm thick 1 mm
3263831000003893041,صاج حديد اسود مقاس 1000*2000مم سماكة 2.8 مم,15.0,2070.0,2070.0,3263831000003893023,3.2638310000038994e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Black iron sheet size 1000*2000 mm thick 2.8 mm
3263831000003893029,صاج حديد مجلفن مقاس 2440*1000 مم سماكة 1.2 مم,330.0,31020.0,31020.0,3263831000003893023,3.263831000003892e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Single iron sheet size 2440*1000 mm thick 1.2 mm
3263831000003893037,صاج حديد مجلفن مقاس 670*1000 مم سماكة 1 مم,450.0,9900.0,9900.0,3263831000003893023,3.263831000003892e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Singing iron sheet size 670*1000 mm thick 1 mm
3263831000003893045,مبروم ستلنلس 10 مم طول 6 م gr316,6.0,420.0,420.0,3263831000003893023,3.2638310000038994e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Mansoum Stelsus 10 mm in length 6 m gr316
3263831000003917013,حديد اتفاق 10مم ضغط 60,4.0,10200.0,10200.0,3263831000003917011,3.263831000003927e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Steel of 10 mm pressure 60 mm
3263831000003917017,حديد تسليح وطني 16مم 12 متر,1.5,3120.0,3120.0,3263831000003917011,3.2638310000039286e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Switch iron 16 mm 12 meters
3263831000003917015,حديد تسليح وطني 12 مم*12متر,3.0,6240.0,6240.0,3263831000003917011,3.263831000003928e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Switching iron 12 mm*12 meters
3263831000003917019,حديد تسليح وطني 14 مم *12 متر,1.0,2080.0,2080.0,3263831000003917011,3.263831000003927e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Switching iron 14 mm *12 meters
3263831000003925029,C35 SRC WITH ICE,50.0,12000.0,12000.0,3263831000003925027,3.263831000003927e+18,SAR,3263831000000034003,3.26383100000008e+18,en,C35 SRC WITH ICE
3263831000003986179,حديد تسليح 80 MD سابك,220.0,495000.0,495000.0,3263831000003986177,3.263831000003991e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Steel of 80 MD SABIC
3263831000003985098,"Precast / pre-stressed beams 300*850mm ( HCS550 ) cast in grey concre , as struck from mould finish",30.81,100923.39,100923.39,3263831000003985092,3.263831000004004e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"Precast / pre-stressed beams 300*850mm ( HCS550 ) cast in grey concre , as struck from mould finish"
3263831000003985094,Precast prestressed hollowcore ( HCS150 ) cast in grey concrete . extruder finish,224.1,28234.36,28234.36,3263831000003985092,3.263831000004008e+18,SAR,3263831000000034003,3.26383100000008e+18,en,Precast prestressed hollowcore ( HCS150 ) cast in grey concrete . extruder finish
3263831000003985102,Bent Plate 150*300*12*900mm long,12.0,10228.32,10228.32,3263831000003985092,3.263831000004008e+18,SAR,3263831000000034003,3.26383100000008e+18,zh,Bent Plate 150*300*12*900mm long
3263831000003985100,Steel Hanger( HCS550 ),5.0,3818.1,3818.1,3263831000003985092,3.263831000004002e+18,SAR,3263831000000034003,3.26383100000008e+18,en,Steel Hanger( HCS550 )
3263831000003985096,Precast prestressed hollowcore slabs ( HCS550 ) cast in grey concrete . extruder finish,550.85,141067.18,141067.18,3263831000003985092,3.263831000004009e+18,SAR,3263831000000034003,3.26383100000008e+18,en,Precast prestressed hollowcore slabs ( HCS550 ) cast in grey concrete . extruder finish
3263831000003985116,"POLYSPORT STUCCO 950 – Elastic POLYSPORT STUCCO 950 polyurethane, two – component pore filler",1125.0,30375.0,30375.0,3263831000003985112,3.26383100000401e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"POLYSPORT STUCCO 950 – Elastic POLYSPORT STUCCO 950 polyurethane, two – component pore filler"
3263831000003985120,"POLYSPORT MAT 952 – Two POLYSPORT MAT 952 component, polyurethane, mat sealer",1125.0,31500.0,31500.0,3263831000003985112,3.263831000004008e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"POLYSPORT MAT 952 – Two POLYSPORT MAT 952 component, polyurethane, mat sealer"
3263831000003985118,"POLYSPORT PU 951 - Two–component, POLYSPORT PU 951 polyurethane, self-leveling coat for .indoor spor",1125.0,31500.0,31500.0,3263831000003985112,3.263831000004009e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"POLYSPORT PU 951 - Two–component, POLYSPORT PU 951 polyurethane, self-leveling coat for .indoor spor"
3263831000003985114,Polyurethane primer,1125.0,30375.0,30375.0,3263831000003985112,3.263831000004009e+18,SAR,3263831000000034003,3.26383100000008e+18,es,Polyurethane primer
3263831000003985122,"SAFEPOL – Elastic, shock –absorbent, wet-pour system",1125.0,29250.0,29250.0,3263831000003985112,3.263831000004008e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"SAFEPOL – Elastic, shock –absorbent, wet-pour system"
3263831000003984106,حديد تسليح 8ملي-سابك,2.0,4700.0,4700.0,3263831000003984104,3.263831000004008e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Steel armament 8 ml-spike
3263831000003984110,حديد تسليح 16ملي-سابك,8.0,17600.0,17600.0,3263831000003984104,3.263831000004008e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Steel armament 16 ml-spike
3263831000003984108,حديد تسليح 12ملي-سابك,8.0,17600.0,17600.0,3263831000003984104,3.263831000004008e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Steel armament 12 ml-spike
3263831000003984112,حديد تسليح سابك 18 ملم,8.0,17600.0,17600.0,3263831000003984104,3.263831000003991e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,SABIC armament iron 18 mm
3263831000003987130,C35 OPC WITH ICE,6.0,1410.0,1410.0,3263831000003987128,3.263831000004004e+18,SAR,3263831000000034003,3.26383100000008e+18,en,C35 OPC WITH ICE
3263831000003987132,C35 SRC WITH ICE,32.0,7680.0,7680.0,3263831000003987128,3.263831000004008e+18,SAR,3263831000000034003,3.26383100000008e+18,en,C35 SRC WITH ICE
3263831000004091003,كيبل الرياض مسلح 4* 300 مم STA/XLPE/PVC,520.0,231400.0,231400.0,3263831000004091001,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Riyadh cable armed 4* 300 mm sta/xlpe/pvc
3263831000004091011,كيبل أرضي 1* 150 مم Y/G,520.0,28600.0,28600.0,3263831000004091001,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Ground cable 1* 150 mm y/g
3263831000004091007,كيبل الرياض مسلح 4* 70 مم STA/XLPE/PVC,250.0,27500.0,27500.0,3263831000004091001,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Riyadh Cable Armed 4* 70 mm Sta/XLPE/PVC
3263831000004091015,كيبل أرضي 1* 35 مم Y/G,250.0,3500.0,3500.0,3263831000004091001,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Ground cable 1* 35 mm y/g
3263831000004091005,كيبل الرياض مسلح 4* 240 مم STA/XLPE/PVC,1500.0,540000.0,540000.0,3263831000004091001,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Riyadh Cable Armed 4* 240 mm Sta/XLPE/PVC
3263831000004091013,كيبل أرضي 1* 120 مم Y/G,1500.0,72000.0,72000.0,3263831000004091001,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Ground cable 1* 120 mm y/g
3263831000004091009,كيبل الرياض مسلح 4* 25 مم STA/XLPE/PVC,500.0,26000.0,26000.0,3263831000004091001,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Riyadh Kibel armed 4* 25 mm sta/xlpe/pvc
3263831000004091017,كيبل أرضي 1* 16 مم Y/G,500.0,3975.0,3975.0,3263831000004091001,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Ground cable 1* 16 mm y/g
3263831000004104055,reducing Tee ppr - tahweel™ / 50mmX32mm,80.0,691.1,691.1,3263831000004104049,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,en,reducing Tee ppr - tahweel™ / 50mmX32mm
3263831000004104063,reducer socket ppr - tahweel™ / 50mmX25mm#,16.0,53.29,53.29,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,en,reducer socket ppr - tahweel™ / 50mmX25mm#
3263831000004104071,register coupling - aplaco™ / 110mm,28.0,292.6,292.6,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,en,register coupling - aplaco™ / 110mm
3263831000004104079,branch 87.50 ° pvc - aplaco™ / 110mmX110mm,4.0,77.16,77.16,3263831000004104049,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,en,branch 87.50 ° pvc - aplaco™ / 110mmX110mm
3263831000004104087,bend 45 ° pvc - aplaco / 110mm,30.0,331.8,331.8,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,pt,bend 45 ° pvc - aplaco / 110mm
3263831000004104095,cement weld-on 714 ™ - 1/2L,4.0,145.6,145.6,3263831000004104049,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,en,cement weld-on 714 ™ - 1/2L
3263831000004104103,ppr pipe normal - tahweel™ / 32mm / 5.8mt,50.0,1922.5,1922.5,3263831000004104049,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,en,ppr pipe normal - tahweel™ / 32mm / 5.8mt
3263831000004104111,stop globe valve ppr - 32mm / tahweel™,32.0,1829.44,1829.44,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,en,stop globe valve ppr - 32mm / tahweel™
3263831000004104119,elbow 90 ° ppr - tahweel™ / 32mm,70.0,96.6,96.6,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,en,elbow 90 ° ppr - tahweel™ / 32mm
3263831000004104127,"water hammer - PPP / 1/2""",32.0,1674.56,1674.56,3263831000004104049,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"water hammer - PPP / 1/2"""
3263831000004104135,"elbow 90 ° pvc SCH40 - fabco / 1""",60.0,48.6,48.6,3263831000004104049,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,es,"elbow 90 ° pvc SCH40 - fabco / 1"""
3263831000004104051,stop globe valve ppr - 32mm / tahweel™,80.0,4623.55,4623.55,3263831000004104049,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,en,stop globe valve ppr - 32mm / tahweel™
3263831000004104059,elbow 90 ° ppr - tahweel™ / 50mm,24.0,130.71,130.71,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,en,elbow 90 ° ppr - tahweel™ / 50mm
3263831000004104067,"short reducer pvc sch80 - aplaco™ / 11/2""X1""",80.0,232.0,232.0,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"short reducer pvc sch80 - aplaco™ / 11/2""X1"""
3263831000004104075,register coupling - aplaco™ / 50mm,78.0,439.92,439.92,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,en,register coupling - aplaco™ / 50mm
3263831000004104083,bend 87.50 ° pvc - aplaco™ / 50mm,60.0,279.0,279.0,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,en,bend 87.50 ° pvc - aplaco™ / 50mm
3263831000004104091,access plug & cap pvc - aplaco™ / 110mm,10.0,144.8,144.8,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,en,access plug & cap pvc - aplaco™ / 110mm
3263831000004104099,end cap upvc white - era / 50mm,16.0,29.12,29.12,3263831000004104049,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,en,end cap upvc white - era / 50mm
3263831000004104107,"test pluge ppr - tahweel™ / 1/2""",140.0,148.4,148.4,3263831000004104049,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,ms,"test pluge ppr - tahweel™ / 1/2"""
3263831000004104115,"female threaded elbow ppr - tahweel™ / 25mmX1/2""",140.0,1093.4,1093.4,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"female threaded elbow ppr - tahweel™ / 25mmX1/2"""
3263831000004104123,socket ppr - tahweel™ / 32mm,50.0,50.5,50.5,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,ms,socket ppr - tahweel™ / 32mm
3263831000004104131,ppr pipe normal - tahweel™ / 50mm / 5.8mt,6.0,614.34,614.34,3263831000004104049,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,en,ppr pipe normal - tahweel™ / 50mm / 5.8mt
3263831000004104139,"NDAL PVC Pipe SCH40 - 1""X3.38mm",40.0,691.6,691.6,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"NDAL PVC Pipe SCH40 - 1""X3.38mm"
3263831000004104057,equal Tee 90 ° ppr - tahweel™ / 50mm,24.0,198.94,198.94,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,en,equal Tee 90 ° ppr - tahweel™ / 50mm
3263831000004104065,gully adaptor - 110mmX50mm / aplaco™ / pieces,80.0,1555.2,1555.2,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,en,gully adaptor - 110mmX50mm / aplaco™ / pieces
3263831000004104073,register coupling - aplaco™ / 75mm,20.0,157.0,157.0,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,en,register coupling - aplaco™ / 75mm
3263831000004104081,bend 87.50 ° pvc - aplaco™ / 75mm,12.0,98.88,98.88,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,en,bend 87.50 ° pvc - aplaco™ / 75mm
3263831000004104089,loor gully two side rubber - 75mm / aplaco™,10.0,644.7,644.7,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,en,loor gully two side rubber - 75mm / aplaco™
3263831000004104097,bend 45 ° pvc - aplaco / 50mm,160.0,720.0,720.0,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,en,bend 45 ° pvc - aplaco / 50mm
3263831000004104105,concealed valve ppr - tahweel™ / 25mm / -,2.0,87.12,87.12,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,en,concealed valve ppr - tahweel™ / 25mm / -
3263831000004104113,"female threaded tee ppr - tahweel™ / 25mmX1/2""",40.0,310.8,310.8,3263831000004104049,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"female threaded tee ppr - tahweel™ / 25mmX1/2"""
3263831000004104121,socket ppr - tahweel™ / 25mm,30.0,28.8,28.8,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,en,socket ppr - tahweel™ / 25mm
3263831000004104129,equal Tee 90 ° ppr - tahweel™ / 25mm,80.0,120.8,120.8,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,zh,equal Tee 90 ° ppr - tahweel™ / 25mm
3263831000004104137,"coupling pvc SCH40 - fabco / 1""",64.0,36.48,36.48,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"coupling pvc SCH40 - fabco / 1"""
3263831000004104053,stop globe valve ppr - 50mm / tahweel™,16.0,3624.06,3624.06,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,en,stop globe valve ppr - 50mm / tahweel™
3263831000004104061,end cap ppr - tahweel™ / 50mm,24.0,130.71,130.71,3263831000004104049,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,ms,end cap ppr - tahweel™ / 50mm
3263831000004104069,"Adaptor Socket UPVC PN16 & ASTM - aplaco™ / 50mmX11/2""",80.0,416.0,416.0,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"Adaptor Socket UPVC PN16 & ASTM - aplaco™ / 50mmX11/2"""
3263831000004104077,branch 45 ° pvc - aplaco™ / 75mmX75mm,10.0,125.9,125.9,3263831000004104049,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,en,branch 45 ° pvc - aplaco™ / 75mmX75mm
3263831000004104085,bend 45 ° pvc - aplaco / 75mm,32.0,224.32,224.32,3263831000004104049,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,pt,bend 45 ° pvc - aplaco / 75mm
3263831000004104093,access plug & cap pvc - aplaco™ / 75mm,10.0,115.9,115.9,3263831000004104049,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,en,access plug & cap pvc - aplaco™ / 75mm
3263831000004104101,ppr pipe normal - tahweel™ / 25mm / 5.8mt,80.0,1964.0,1964.0,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,en,ppr pipe normal - tahweel™ / 25mm / 5.8mt
3263831000004104109,reducer socket ppr - tahweel™ / 32mmX25mm,16.0,16.48,16.48,3263831000004104049,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,en,reducer socket ppr - tahweel™ / 32mmX25mm
3263831000004104117,elbow 90 ° ppr - tahweel™ / 25mm,170.0,197.2,197.2,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,en,elbow 90 ° ppr - tahweel™ / 25mm
3263831000004104125,equal Tee 90 ° ppr - tahweel™ / 32mm,30.0,56.7,56.7,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,ms,equal Tee 90 ° ppr - tahweel™ / 32mm
3263831000004104133,"elbow 45 ° pvc SCH40 - fabco / 1""",60.0,64.2,64.2,3263831000004104049,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,es,"elbow 45 ° pvc SCH40 - fabco / 1"""
3263831000004104141,"Tee equal 90 ° pvc SCH40 - fabco / 1""",25.0,45.0,45.0,3263831000004104049,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,es,"Tee equal 90 ° pvc SCH40 - fabco / 1"""
3263831000004101035,حديد تسليح سابك 16 ملم,90.0,196200.0,196200.0,3263831000004101029,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,SABIC armament iron 16 mm
3263831000004101031,حديد تسليح سابك 12 ملم,60.0,130800.0,130800.0,3263831000004101029,3.26383100000409e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,SABIC armament iron 12 mm
3263831000004101033,حديد تسليح سابك 14 ملم,80.0,174400.0,174400.0,3263831000004101029,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,SABIC armament iron 14 mm
3263831000004084065,حديد تسليح مجدول سعودي سابك 14 مم * 12 م,90.0,199800.0,199800.0,3263831000004084061,3.2638310000040904e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,"Iron Arm, Saudi SABIC, 14 mm * 12 m"
3263831000004084067,حديد تسليح سعودي سابك 12 مم * 12م,60.0,133200.0,133200.0,3263831000004084061,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,Saudi armament iron SABIC 12 mm * 12 m
3263831000004084063,حديد تسليح مجدول سعودي سابك 16 مم * 12 م,100.0,222000.0,222000.0,3263831000004084061,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,ar,"Iron, a Saudi, SABIC reinforcement, 16 mm * 12 m"
3263831000004080035,"CABLE TRAY ""TYPE TR-NEW,DESIGN""H.D.G.A.F 600MMWX100 MM HX2MM THK X2.44 MTR *RAL 9005 COATING",170.0,64644.2,64644.2,3263831000004080033,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRAY ""TYPE TR-NEW,DESIGN""H.D.G.A.F 600MMWX100 MM HX2MM THK X2.44 MTR *RAL 9005 COATING"
3263831000004080043,"CABLE TRUNKING )OVERFLOOR)""H.D.G.A.F,SINGLE COMPARTMENT WITH COVER 100MM W X100 MM HX2.0MM THK X2.44",100.0,21591.0,21591.0,3263831000004080033,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRUNKING )OVERFLOOR)""H.D.G.A.F,SINGLE COMPARTMENT WITH COVER 100MM W X100 MM HX2.0MM THK X2.44"
3263831000004080051,"CABLE TRAY HORIZONTAL UNEQUAL TEE,H.D.G.A.F 600-600-400MMWX100 MM HX2.0MM THK X300 MM R*CURVED TYPE,",8.0,2432.0,2432.0,3263831000004080033,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRAY HORIZONTAL UNEQUAL TEE,H.D.G.A.F 600-600-400MMWX100 MM HX2.0MM THK X300 MM R*CURVED TYPE,"
3263831000004080059,"CABLE TRAY HORIZONTAL UNEQUAL TEE,H.D.G.A.F 400-400-300-300MMWX100 MM HX2.0MM THK X300 MM R*CURVED T",5.0,1630.95,1630.95,3263831000004080033,3.263831000004086e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRAY HORIZONTAL UNEQUAL TEE,H.D.G.A.F 400-400-300-300MMWX100 MM HX2.0MM THK X300 MM R*CURVED T"
3263831000004080067,HEX NUT,1200.0,132.0,132.0,3263831000004080033,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,en,HEX NUT
3263831000004080075,"CABLE TRUNKING 90*UNEQUAL BEND,H,D,G,A,F,SINGLE COMPARTMENT WITH COVER ON TOP 150X100MMW X100MM H X2",5.0,237.2,237.2,3263831000004080033,3.2638310000040904e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRUNKING 90*UNEQUAL BEND,H,D,G,A,F,SINGLE COMPARTMENT WITH COVER ON TOP 150X100MMW X100MM H X2"
3263831000004080083,"CABLE TRUNKING 90* BEND,H,D,G,A,F,SINGLE COMPARTMENT WITH COVER ON TOP 1500MM W X 100MM H X2.0 MM TH",5.0,237.2,237.2,3263831000004080033,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRUNKING 90* BEND,H,D,G,A,F,SINGLE COMPARTMENT WITH COVER ON TOP 1500MM W X 100MM H X2.0 MM TH"
3263831000004080091,"CABLE TRUNKING UNEQUAL TEE-PLECE,,H,D,G,A,F,SINGLE COMPARTMENT WITH COVER ON TOP 150-150-100 MM W X",3.0,165.9,165.9,3263831000004080033,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRUNKING UNEQUAL TEE-PLECE,,H,D,G,A,F,SINGLE COMPARTMENT WITH COVER ON TOP 150-150-100 MM W X"
3263831000004080039,"CABLE TRAY ""TYPE TR-NEW,DESIGN""H.D.G.A.F 300MMWX100 MM HX2MM THK X2.44 MTR *RAL 9005 COATING",80.0,20085.6,20085.6,3263831000004080033,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRAY ""TYPE TR-NEW,DESIGN""H.D.G.A.F 300MMWX100 MM HX2MM THK X2.44 MTR *RAL 9005 COATING"
3263831000004080047,"CABLE TRAY 45*HORIZONTAL ELBOW,H.D.G.A.F 600MMWX100 MM HX2.0MM THK X300 MM R *CURVED TYPE,TYEP TR-NE",5.0,601.5,601.5,3263831000004080033,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,ja,"CABLE TRAY 45*HORIZONTAL ELBOW,H.D.G.A.F 600MMWX100 MM HX2.0MM THK X300 MM R *CURVED TYPE,TYEP TR-NE"
3263831000004080055,"CABLE TRAY HORIZONTAL UNEQUAL TEE,H.D.G.A.F 600-300-300MMWX100 MM HX2.0MM THK X300 MM R*CURVED TYPE,",8.0,2432.0,2432.0,3263831000004080033,3.2638310000040847e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRAY HORIZONTAL UNEQUAL TEE,H.D.G.A.F 600-300-300MMWX100 MM HX2.0MM THK X300 MM R*CURVED TYPE,"
3263831000004080063,THREADED ROD 10 mmX3 m,650.0,5635.5,5635.5,3263831000004080033,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,zh,THREADED ROD 10 mmX3 m
3263831000004080071,"CABLE TRAY STANDARD ANGLE CONNECTOR,FOR 100 MM H,H.D.G.A.F*RAL9005 COATING",900.0,4212.0,4212.0,3263831000004080033,3.263831000004089e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRAY STANDARD ANGLE CONNECTOR,FOR 100 MM H,H.D.G.A.F*RAL9005 COATING"
3263831000004080079,"CABLE TRUNKING 90*BEND,H,D,G,A,F,SINGLE COMPARTMENT WITH COVER ON TOP 150MM W X100MM H X2.0 MM THK",5.0,237.2,237.2,3263831000004080033,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRUNKING 90*BEND,H,D,G,A,F,SINGLE COMPARTMENT WITH COVER ON TOP 150MM W X100MM H X2.0 MM THK"
3263831000004080087,"CABLE TRUNKING UNEQUAL TEE-PLECE,,H,D,G,A,F,SINGLE COMPARTMENT WITH COVER ON TOP 150-150-100 MM W X",3.0,165.9,165.9,3263831000004080033,3.2638310000040904e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRUNKING UNEQUAL TEE-PLECE,,H,D,G,A,F,SINGLE COMPARTMENT WITH COVER ON TOP 150-150-100 MM W X"
3263831000004080095,"CABLE TRUNKING UNEQUAL TEE-PLECE,,H,D,G,A,F,SINGLE COMPARTMENT WITH COVER ON TOP 150-100-150 MM W X",2.0,110.6,110.6,3263831000004080033,3.2638310000040863e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRUNKING UNEQUAL TEE-PLECE,,H,D,G,A,F,SINGLE COMPARTMENT WITH COVER ON TOP 150-100-150 MM W X"
3263831000004080037,"CABLE TRAY ""TYPE TR-NEW,DESIGN""H.D.G.A.F 400MMWX100 MM HX2MM THK X2.44 MTR *RAL 9005 COATING",100.0,28674.0,28674.0,3263831000004080033,3.263831000004088e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRAY ""TYPE TR-NEW,DESIGN""H.D.G.A.F 400MMWX100 MM HX2MM THK X2.44 MTR *RAL 9005 COATING"
3263831000004080045,"CABLE TRAY 90*HORIZONTAL ELBOW,H.D.G.A.F 600MMWX100 MM HX2.0MM THK X300 MM R *RAL 9005 COATING",16.0,3777.76,3777.76,3263831000004080033,3.2638310000040904e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRAY 90*HORIZONTAL ELBOW,H.D.G.A.F 600MMWX100 MM HX2.0MM THK X300 MM R *RAL 9005 COATING"
3263831000004080053,"CABLE TRAY HORIZONTAL UNEQUAL TEE,H.D.G.A.F 600-600-300MMWX100 MM HX2.0MM THK X300 MM R*CURVED TYPE,",8.0,2432.0,2432.0,3263831000004080033,3.2638310000040873e+18,SAR,3263831000000034003,3.26383100000008e+18,en,"CABLE TRAY HORIZONTAL UNEQUAL TEE,H.D.G.A.F 600-600-300MMWX100 MM HX2.0MM THK X300 MM R*CURVED TYPE,"
